Año,Trimestre,Tipo_entidad,Nombre_entidad,Procedimiento,Tipo de contrato,Número,Importe
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Obres,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Serveis,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Subministraments,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Obres,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Serveis,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Subministraments,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Administratius especials,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Obres,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,1,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Obres,4.0,1273185.28
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Serveis,13.0,557686.06
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Obres,1.0,94380.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Serveis,1.0,55539.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Subministraments,2.0,6261.86
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Obres,1.0,40370.17
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Serveis,39.0,396547.52
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Subministraments,5.0,59536.3
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Administratius especials,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Obres,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,2,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Obres,3.0,10570686.38
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Serveis,5.0,627615.78
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Serveis,3.0,4307.7
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Obres,5.0,191863.6
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Serveis,28.0,294927.93
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Subministraments,3.0,15159.46
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Administratius especials,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Obres,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Subministraments,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Gestió Serveis Públics/Concessions,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Privats de l'Administració,0.0,0.0
2021,3,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Obres,1.0,1017037.5
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Serveis,3.0,435592.74
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Oberts,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Subministraments,1.0,35746.73
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Obert simplificat abreujat,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Restringits,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Licitacions amb negociació,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Negociat sense publicitat,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Serveis,3.0,11965.63
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Basats en acord marc,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Obres,1.0,34799.96
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Serveis,25.0,326243.23
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Subministraments,2.0,8007.78
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Menors derivats autorització genèrica de despesa,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Concurs de Projectes,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Subministraments,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Gestió Serveis Públics/Concessions,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Privats de l'Administració,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Designació de Formadors,Administratius especials,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Obres,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Serveis,0.0,0.0
2021,4,Entitats públiques empresarials,Institut Municipal d'Urbanisme ,Tramitació d'Emergència,Subministraments,0.0,0.0
